date,region,resident,nonresident,total
2020-11-15,Southwest,55,0,55
2020-11-16,Southwest,28,0,28
2020-11-17,Southwest,84,0,84
2020-11-18,Southwest,53,0,53
2020-11-19,Southwest,45,0,45
2020-11-20,Southwest,62,0,62
2020-11-21,Southwest,41,0,41
2020-11-22,Southwest,77,1,78
2020-11-23,Southwest,47,0,47
2020-11-24,Southwest,99,0,99
2020-11-25,Southwest,42,0,42
2020-11-26,Southwest,39,0,39
2020-11-27,Southwest,85,0,85
2020-11-28,Southwest,113,0,113
2020-11-29,Southwest,57,0,57
2020-11-30,Southwest,37,0,37
2020-12-01,Southwest,30,0,30
2020-12-02,Southwest,44,0,44
2020-12-03,Southwest,32,0,32
2020-12-04,Southwest,83,3,86
2020-12-05,Southwest,26,2,28
2020-12-06,Southwest,34,20,54
2020-12-07,Southwest,102,10,112
2020-12-08,Southwest,67,2,69
2020-12-09,Southwest,31,0,31
2020-12-10,Southwest,66,1,67
2020-12-11,Southwest,79,2,81
2020-12-12,Southwest,52,0,52
2020-12-13,Southwest,32,0,32
2020-12-14,Southwest,15,0,15
2020-12-15,Southwest,36,3,39
2020-12-16,Southwest,29,1,30
2020-12-17,Southwest,8,2,10
2020-12-18,Southwest,40,0,40
2020-12-19,Southwest,14,0,14
2020-12-20,Southwest,21,0,21
2020-12-21,Southwest,25,0,25
2020-12-22,Southwest,25,1,26
2020-12-23,Southwest,8,3,11
2020-12-24,Southwest,13,4,17
2020-12-25,Southwest,18,0,18
2020-12-26,Southwest,36,1,37
2020-12-27,Southwest,2,0,2
2020-12-28,Southwest,10,0,10
2020-12-29,Southwest,38,0,38
2020-12-30,Southwest,114,5,119
2020-12-31,Southwest,70,3,73
2021-01-01,Southwest,37,3,40
2021-01-02,Southwest,67,4,71
2021-01-03,Southwest,40,0,40
2021-01-04,Southwest,31,0,31
2021-01-05,Southwest,17,0,17
2021-01-06,Southwest,23,0,23
2021-01-07,Southwest,79,1,80
2021-01-08,Southwest,33,1,34
2021-01-09,Southwest,35,0,35
2021-01-10,Southwest,26,0,26
2021-01-11,Southwest,30,2,32
2021-01-12,Southwest,57,1,58
2021-01-13,Southwest,41,0,41
2021-01-14,Southwest,46,1,47
2021-01-15,Southwest,39,0,39
2021-01-16,Southwest,104,0,104
2021-01-17,Southwest,26,0,26
2021-01-18,Southwest,43,2,45
2021-01-19,Southwest,19,2,21
2021-01-20,Southwest,49,2,51
2021-01-21,Southwest,31,21,52
2021-01-22,Southwest,99,7,106
2021-01-23,Southwest,52,0,52
2021-01-24,Southwest,4,0,4
2021-01-25,Southwest,21,2,23
2021-01-26,Southwest,43,6,49
2021-01-27,Southwest,67,5,72
2021-01-28,Southwest,19,4,23
2021-01-29,Southwest,42,4,46
2021-01-30,Southwest,37,4,41
2021-01-31,Southwest,4,30,34
2021-02-01,Southwest,4,25,29
2021-02-02,Southwest,15,24,39
2021-02-03,Southwest,59,27,86
2021-02-04,Southwest,34,103,137
2021-02-05,Southwest,32,33,65
2021-02-06,Southwest,17,23,40
2021-02-07,Southwest,18,0,18
2021-02-08,Southwest,28,5,33
2021-02-09,Southwest,31,16,47
2021-02-10,Southwest,14,9,23
2021-02-11,Southwest,16,6,22
2021-02-12,Southwest,20,14,34
2021-02-13,Southwest,13,9,22
2021-02-14,Southwest,14,8,22
2021-02-15,Southwest,3,8,11
2021-02-16,Southwest,0,2,2
2021-02-17,Southwest,18,4,22
2021-02-18,Southwest,14,21,35
2021-02-19,Southwest,7,5,12
2021-02-20,Southwest,20,21,41
2021-02-21,Southwest,3,1,4
2021-02-22,Southwest,3,2,5
2021-02-23,Southwest,8,1,9
2021-02-24,Southwest,4,34,38
2021-02-25,Southwest,2,5,7
2020-03-16,Unknown,0,0,0
2020-03-17,Unknown,0,0,0
2020-03-18,Unknown,0,0,0
2020-03-19,Unknown,0,0,0
2020-03-20,Unknown,0,0,0
2020-03-21,Unknown,0,0,0
2020-03-22,Unknown,0,0,0
2020-03-23,Unknown,0,0,0
2020-03-24,Unknown,0,0,0
2020-03-25,Unknown,0,0,0
2020-03-26,Unknown,0,0,0
2020-03-27,Unknown,0,0,0
2020-03-28,Unknown,0,0,0
2020-03-29,Unknown,0,0,0
2020-03-30,Unknown,0,0,0
2020-03-31,Unknown,0,0,0
2020-04-01,Unknown,0,0,0
2020-04-02,Unknown,0,0,0
2020-04-03,Unknown,0,0,0
2020-04-04,Unknown,0,0,0
2020-04-05,Unknown,0,0,0
2020-04-06,Unknown,0,0,0
2020-04-07,Unknown,0,0,0
2020-04-08,Unknown,0,0,0
2020-04-09,Unknown,0,0,0
2020-04-10,Unknown,0,0,0
2020-04-11,Unknown,0,0,0
2020-04-12,Unknown,0,0,0
2020-04-13,Unknown,0,0,0
2020-04-14,Unknown,0,0,0
2020-04-15,Unknown,0,0,0
2020-04-16,Unknown,0,0,0
2020-04-17,Unknown,0,0,0
2020-04-18,Unknown,0,0,0
2020-04-19,Unknown,0,0,0
2020-04-20,Unknown,0,0,0
2020-04-21,Unknown,0,0,0
2020-04-22,Unknown,0,0,0
2020-04-23,Unknown,0,0,0
2020-04-25,Unknown,0,0,0
2020-04-26,Unknown,0,0,0
2020-04-27,Unknown,0,0,0
2020-04-28,Unknown,0,0,0
2020-04-30,Unknown,0,0,0
2020-05-01,Unknown,0,0,0
2020-05-02,Unknown,0,0,0
2020-05-03,Unknown,0,0,0
2020-05-04,Unknown,0,0,0
2020-05-05,Unknown,0,0,0
2020-05-06,Unknown,0,0,0
2020-05-07,Unknown,0,0,0
2020-05-08,Unknown,0,0,0
2020-05-09,Unknown,0,0,0
2020-05-10,Unknown,0,0,0
2020-05-11,Unknown,0,0,0
2020-05-12,Unknown,0,0,0
2020-05-13,Unknown,0,0,0
2020-05-14,Unknown,0,0,0
2020-05-15,Unknown,0,0,0
2020-05-16,Unknown,0,0,0
2020-05-17,Unknown,0,0,0
2020-05-19,Unknown,0,0,0
2020-05-21,Unknown,0,0,0
2020-05-22,Unknown,0,0,0
2020-05-24,Unknown,0,0,0
2020-05-25,Unknown,0,0,0
2020-05-26,Unknown,0,0,0
2020-05-27,Unknown,0,0,0
2020-05-28,Unknown,0,0,0
2020-05-29,Unknown,0,0,0
2020-05-30,Unknown,0,0,0
2020-05-31,Unknown,0,0,0
2020-06-01,Unknown,0,0,0
2020-06-02,Unknown,0,0,0
2020-06-03,Unknown,0,0,0
2020-06-04,Unknown,0,0,0
2020-06-05,Unknown,0,0,0
2020-06-06,Unknown,0,0,0
2020-06-07,Unknown,0,0,0
2020-06-08,Unknown,0,0,0
2020-06-09,Unknown,0,0,0
2020-06-10,Unknown,0,0,0
2020-06-11,Unknown,0,0,0
2020-06-12,Unknown,0,0,0
2020-06-13,Unknown,0,0,0
2020-06-14,Unknown,0,0,0
2020-06-15,Unknown,0,0,0
2020-06-16,Unknown,0,0,0
2020-06-17,Unknown,0,0,0
2020-06-18,Unknown,0,0,0
2020-06-19,Unknown,0,0,0
2020-06-20,Unknown,0,0,0
2020-06-21,Unknown,0,0,0
2020-06-22,Unknown,0,0,0
2020-06-23,Unknown,0,0,0
2020-06-24,Unknown,0,0,0
2020-06-25,Unknown,0,0,0
2020-06-26,Unknown,0,0,0
2020-06-27,Unknown,0,0,0
2020-06-28,Unknown,0,0,0
2020-06-29,Unknown,0,0,0
2020-06-30,Unknown,0,0,0
2020-07-01,Unknown,0,0,0
2020-07-02,Unknown,0,0,0
2020-07-03,Unknown,0,0,0
2020-07-04,Unknown,0,0,0
2020-07-05,Unknown,0,0,0
2020-07-06,Unknown,0,0,0
2020-07-07,Unknown,0,0,0
2020-07-08,Unknown,0,1,1
2020-07-09,Unknown,0,0,0
2020-07-10,Unknown,0,0,0
2020-07-11,Unknown,0,0,0
2020-07-12,Unknown,0,0,0
2020-07-13,Unknown,0,0,0
2020-07-14,Unknown,0,0,0
2020-07-15,Unknown,0,0,0
2020-07-16,Unknown,0,0,0
2020-07-17,Unknown,0,0,0
2020-07-18,Unknown,0,0,0
2020-07-19,Unknown,0,0,0
2020-07-20,Unknown,0,2,2
2020-07-21,Unknown,0,0,0
2020-07-22,Unknown,0,1,1
2020-07-23,Unknown,0,2,2
2020-07-24,Unknown,0,2,2
2020-07-25,Unknown,0,1,1
2020-07-26,Unknown,0,0,0
2020-07-27,Unknown,0,2,2
2020-07-28,Unknown,0,1,1
2020-07-29,Unknown,0,3,3
2020-07-30,Unknown,0,0,0
2020-07-31,Unknown,0,0,0
2020-08-01,Unknown,0,4,4
2020-08-02,Unknown,0,1,1
2020-08-03,Unknown,0,2,2
2020-08-04,Unknown,0,0,0
2020-08-05,Unknown,0,0,0
2020-08-06,Unknown,0,0,0
2020-08-07,Unknown,0,1,1
2020-08-08,Unknown,0,0,0
2020-08-09,Unknown,0,0,0
2020-08-10,Unknown,0,1,1
2020-08-11,Unknown,0,0,0
2020-08-12,Unknown,0,1,1
2020-08-13,Unknown,0,0,0
2020-08-14,Unknown,0,0,0
2020-08-15,Unknown,0,0,0
2020-08-16,Unknown,0,0,0
2020-08-17,Unknown,0,0,0
2020-08-18,Unknown,0,0,0
2020-08-19,Unknown,0,0,0
2020-08-20,Unknown,0,0,0
2020-08-21,Unknown,0,0,0
2020-08-22,Unknown,0,0,0
2020-08-23,Unknown,0,0,0
2020-08-24,Unknown,0,0,0
2020-08-25,Unknown,0,0,0
2020-08-26,Unknown,0,0,0
2020-08-27,Unknown,0,0,0
2020-08-28,Unknown,0,1,1
2020-08-29,Unknown,0,0,0
2020-08-30,Unknown,0,0,0
2020-08-31,Unknown,0,0,0
2020-09-01,Unknown,0,0,0
2020-09-02,Unknown,0,0,0
2020-09-03,Unknown,0,0,0
2020-09-04,Unknown,0,0,0
2020-09-05,Unknown,0,0,0
2020-09-06,Unknown,0,0,0
2020-09-07,Unknown,0,0,0
2020-09-08,Unknown,0,0,0
2020-09-09,Unknown,0,0,0
2020-09-10,Unknown,0,0,0
2020-09-11,Unknown,0,0,0
2020-09-12,Unknown,0,0,0
2020-09-13,Unknown,0,0,0
2020-09-14,Unknown,0,0,0
2020-09-15,Unknown,0,1,1
2020-09-16,Unknown,0,0,0
2020-09-17,Unknown,0,1,1
2020-09-18,Unknown,0,0,0
2020-09-19,Unknown,0,0,0
2020-09-20,Unknown,0,0,0
2020-09-21,Unknown,0,0,0
2020-09-22,Unknown,0,0,0
2020-09-23,Unknown,0,0,0
2020-09-24,Unknown,0,0,0
2020-09-25,Unknown,0,0,0
2020-09-26,Unknown,0,0,0
2020-09-27,Unknown,0,0,0
2020-09-28,Unknown,0,0,0
2020-09-29,Unknown,0,0,0
2020-09-30,Unknown,0,0,0
2020-10-01,Unknown,1,0,1
2020-10-02,Unknown,0,0,0
2020-10-03,Unknown,0,0,0
2020-10-04,Unknown,0,0,0
2020-10-05,Unknown,0,1,1
2020-10-06,Unknown,0,0,0
2020-10-07,Unknown,0,1,1
2020-10-08,Unknown,0,2,2
2020-10-09,Unknown,0,1,1
2020-10-10,Unknown,0,0,0
2020-10-11,Unknown,0,3,3
2020-10-12,Unknown,0,1,1
2020-10-13,Unknown,0,0,0
2020-10-14,Unknown,0,3,3
2020-10-15,Unknown,0,1,1
2020-10-16,Unknown,0,0,0
2020-10-17,Unknown,0,0,0
2020-10-18,Unknown,1,0,1
2020-10-19,Unknown,0,0,0
2020-10-20,Unknown,0,0,0
2020-10-21,Unknown,0,0,0
2020-10-22,Unknown,0,1,1
2020-10-23,Unknown,0,1,1
2020-10-24,Unknown,0,3,3
2020-10-25,Unknown,0,0,0
2020-10-26,Unknown,0,0,0
2020-10-27,Unknown,0,1,1
2020-10-28,Unknown,0,1,1
2020-10-29,Unknown,0,0,0
2020-10-30,Unknown,0,1,1
2020-10-31,Unknown,0,1,1
2020-11-01,Unknown,1,0,1
2020-11-02,Unknown,0,1,1
2020-11-03,Unknown,0,1,1
2020-11-04,Unknown,0,3,3
2020-11-05,Unknown,0,1,1
2020-11-06,Unknown,0,0,0
2020-11-07,Unknown,1,1,2
2020-11-08,Unknown,0,1,1
2020-11-09,Unknown,0,0,0
2020-11-10,Unknown,0,0,0
2020-11-11,Unknown,0,1,1
2020-11-12,Unknown,0,2,2
2020-11-13,Unknown,0,8,8
2020-11-14,Unknown,0,1,1
2020-11-15,Unknown,0,1,1
2020-11-16,Unknown,0,1,1
2020-11-17,Unknown,0,0,0
2020-11-18,Unknown,0,1,1
2020-11-19,Unknown,0,0,0
2020-11-20,Unknown,1,1,2
2020-11-21,Unknown,1,0,1
2020-11-22,Unknown,0,1,1
2020-11-23,Unknown,0,4,4
2020-11-24,Unknown,0,6,6
2020-11-25,Unknown,0,5,5
2020-11-26,Unknown,0,2,2
2020-11-27,Unknown,0,3,3
2020-11-28,Unknown,1,1,2
2020-11-29,Unknown,0,1,1
2020-11-30,Unknown,0,0,0
2020-12-01,Unknown,0,2,2
2020-12-02,Unknown,0,2,2
2020-12-03,Unknown,0,3,3
2020-12-04,Unknown,0,3,3
2020-12-05,Unknown,0,0,0
2020-12-06,Unknown,0,6,6
2020-12-07,Unknown,0,4,4
2020-12-08,Unknown,0,1,1
2020-12-09,Unknown,0,11,11
2020-12-10,Unknown,0,4,4
2020-12-11,Unknown,0,1,1
2020-12-12,Unknown,0,2,2
2020-12-13,Unknown,0,3,3
2020-12-14,Unknown,0,0,0
2020-12-15,Unknown,0,3,3
2020-12-16,Unknown,0,2,2
2020-12-17,Unknown,1,5,6
2020-12-18,Unknown,0,2,2
2020-12-19,Unknown,0,1,1
2020-12-20,Unknown,0,0,0
2020-12-21,Unknown,0,0,0
2020-12-22,Unknown,0,1,1
2020-12-23,Unknown,0,0,0
2020-12-24,Unknown,0,1,1
2020-12-25,Unknown,0,3,3
2020-12-26,Unknown,0,0,0
2020-12-27,Unknown,0,0,0
2020-12-28,Unknown,0,2,2
2020-12-29,Unknown,0,2,2
2020-12-30,Unknown,0,0,0
2020-12-31,Unknown,0,3,3
2021-01-01,Unknown,0,0,0
2021-01-02,Unknown,0,1,1
2021-01-03,Unknown,0,2,2
2021-01-04,Unknown,0,3,3
2021-01-05,Unknown,0,5,5
2021-01-06,Unknown,0,1,1
2021-01-07,Unknown,0,3,3
2021-01-08,Unknown,0,7,7
2021-01-09,Unknown,0,1,1
2021-01-10,Unknown,0,1,1
2021-01-11,Unknown,0,0,0
2021-01-12,Unknown,0,1,1
2021-01-13,Unknown,0,5,5
2021-01-14,Unknown,0,4,4
2021-01-15,Unknown,0,1,1
2021-01-16,Unknown,0,4,4
2021-01-17,Unknown,0,0,0
2021-01-18,Unknown,0,1,1
2021-01-19,Unknown,0,5,5
2021-01-20,Unknown,0,1,1
2021-01-21,Unknown,0,2,2
2021-01-22,Unknown,0,0,0
2021-01-23,Unknown,0,0,0
2021-01-24,Unknown,0,1,1
2021-01-25,Unknown,0,0,0
2021-01-26,Unknown,0,2,2
2021-01-27,Unknown,0,0,0
2021-01-28,Unknown,0,3,3
2021-01-29,Unknown,0,1,1
2021-01-30,Unknown,0,1,1
2021-01-31,Unknown,0,5,5
2021-02-01,Unknown,0,0,0
2021-02-02,Unknown,0,3,3
2021-02-03,Unknown,0,1,1
2021-02-04,Unknown,0,0,0
2021-02-05,Unknown,0,0,0
2021-02-06,Unknown,0,0,0
2021-02-07,Unknown,0,7,7
2021-02-08,Unknown,0,1,1
2021-02-09,Unknown,0,2,2
2021-02-10,Unknown,0,0,0
2021-02-11,Unknown,0,2,2
2021-02-12,Unknown,0,2,2
2021-02-13,Unknown,0,0,0
2021-02-14,Unknown,0,0,0
2021-02-15,Unknown,0,0,0
2021-02-16,Unknown,0,0,0
2021-02-17,Unknown,0,0,0
2021-02-18,Unknown,0,0,0
2021-02-19,Unknown,0,0,0
2021-02-20,Unknown,0,1,1
2021-02-21,Unknown,0,0,0
2021-02-22,Unknown,0,0,0
2021-02-23,Unknown,0,1,1
2021-02-24,Unknown,0,3,3
2021-02-25,Unknown,0,3,3
2020-03-16,Statewide,3,0,3
2020-03-17,Statewide,5,0,5
2020-03-18,Statewide,3,0,3
2020-03-19,Statewide,3,0,3
2020-03-20,Statewide,1,0,1
2020-03-21,Statewide,10,0,10
2020-03-22,Statewide,13,0,13
2020-03-23,Statewide,4,0,4
2020-03-24,Statewide,7,0,7
2020-03-25,Statewide,14,0,14
2020-03-26,Statewide,11,0,11
2020-03-27,Statewide,17,0,17
2020-03-28,Statewide,19,0,19
2020-03-29,Statewide,8,0,8
2020-03-30,Statewide,10,0,10
2020-03-31,Statewide,13,0,13
2020-04-01,Statewide,8,0,8
2020-04-02,Statewide,11,0,11
2020-04-03,Statewide,11,0,11
2020-04-04,Statewide,14,1,15
2020-04-05,Statewide,6,0,6
2020-04-06,Statewide,22,0,22
2020-04-07,Statewide,13,0,13
2020-04-08,Statewide,9,1,10
2020-04-09,Statewide,11,0,11
2020-04-10,Statewide,11,1,12
2020-04-11,Statewide,15,0,15
2020-04-12,Statewide,5,0,5
2020-04-13,Statewide,8,0,8
2020-04-14,Statewide,8,0,8
2020-04-15,Statewide,7,1,8
2020-04-16,Statewide,9,0,9
2020-04-17,Statewide,5,0,5
2020-04-18,Statewide,5,0,5
2020-04-19,Statewide,2,0,2
2020-04-20,Statewide,8,0,8
2020-04-21,Statewide,6,0,6
2020-04-22,Statewide,2,0,2
2020-04-23,Statewide,2,0,2
2020-04-25,Statewide,2,0,2
2020-04-26,Statewide,4,0,4
2020-04-27,Statewide,6,0,6
2020-04-28,Statewide,4,0,4
2020-04-30,Statewide,9,0,9
2020-05-01,Statewide,1,0,1
2020-05-02,Statewide,3,0,3
2020-05-03,Statewide,2,0,2
2020-05-04,Statewide,1,0,1
2020-05-05,Statewide,1,0,1
2020-05-06,Statewide,2,1,3
2020-05-07,Statewide,3,0,3
2020-05-08,Statewide,1,1,2
2020-05-09,Statewide,1,0,1
2020-05-10,Statewide,2,0,2
2020-05-11,Statewide,2,0,2
2020-05-12,Statewide,1,0,1
2020-05-13,Statewide,5,0,5
2020-05-14,Statewide,1,1,2
2020-05-15,Statewide,4,1,5
2020-05-16,Statewide,4,1,5
2020-05-17,Statewide,3,0,3
2020-05-19,Statewide,3,2,5
2020-05-21,Statewide,2,0,2
2020-05-22,Statewide,4,1,5
2020-05-24,Statewide,1,2,3
2020-05-25,Statewide,2,2,4
2020-05-26,Statewide,1,0,1
2020-05-27,Statewide,13,0,13
2020-05-28,Statewide,5,1,6
2020-05-29,Statewide,3,2,5
2020-05-30,Statewide,28,1,29
2020-05-31,Statewide,7,0,7
2020-06-01,Statewide,20,1,21
2020-06-02,Statewide,18,1,19
2020-06-03,Statewide,10,18,28
2020-06-04,Statewide,11,2,13
2020-06-05,Statewide,12,2,14
2020-06-06,Statewide,8,1,9
2020-06-07,Statewide,18,1,19
2020-06-08,Statewide,11,2,13
2020-06-09,Statewide,20,2,22
2020-06-10,Statewide,18,9,27
2020-06-11,Statewide,14,7,21
2020-06-12,Statewide,26,8,34
2020-06-13,Statewide,9,3,12
2020-06-14,Statewide,3,1,4
2020-06-15,Statewide,13,1,14
2020-06-16,Statewide,20,5,25
2020-06-17,Statewide,12,7,19
2020-06-18,Statewide,16,12,28
2020-06-19,Statewide,21,2,23
2020-06-20,Statewide,11,3,14
2020-06-21,Statewide,6,5,11
2020-06-22,Statewide,16,18,34
2020-06-23,Statewide,14,9,23
2020-06-24,Statewide,24,20,44
2020-06-25,Statewide,18,11,29
2020-06-26,Statewide,19,8,27
2020-06-27,Statewide,29,3,32
2020-06-28,Statewide,21,4,25
2020-06-29,Statewide,36,11,47
2020-06-30,Statewide,38,4,42
2020-07-01,Statewide,38,12,50
2020-07-02,Statewide,45,15,60
2020-07-03,Statewide,49,6,55
2020-07-04,Statewide,27,6,33
2020-07-05,Statewide,27,1,28
2020-07-06,Statewide,18,6,24
2020-07-07,Statewide,40,11,51
2020-07-08,Statewide,47,5,52
2020-07-09,Statewide,50,4,54
2020-07-10,Statewide,63,14,77
2020-07-11,Statewide,92,24,116
2020-07-12,Statewide,59,12,71
2020-07-13,Statewide,43,17,60
2020-07-14,Statewide,51,6,57
2020-07-15,Statewide,63,15,78
2020-07-16,Statewide,42,10,52
2020-07-17,Statewide,62,15,77
2020-07-18,Statewide,83,33,116
2020-07-19,Statewide,73,67,140
2020-07-20,Statewide,90,16,106
2020-07-21,Statewide,94,13,107
2020-07-22,Statewide,64,15,79
2020-07-23,Statewide,57,9,66
2020-07-24,Statewide,88,30,118
2020-07-25,Statewide,185,48,233
2020-07-26,Statewide,94,18,112
2020-07-27,Statewide,109,27,136
2020-07-28,Statewide,68,25,93
2020-07-29,Statewide,84,38,122
2020-07-30,Statewide,106,5,111
2020-07-31,Statewide,145,6,151
2020-08-01,Statewide,136,13,149
2020-08-02,Statewide,59,20,79
2020-08-03,Statewide,60,9,69
2020-08-04,Statewide,55,4,59
2020-08-05,Statewide,40,6,46
2020-08-06,Statewide,55,13,68
2020-08-07,Statewide,79,8,87
2020-08-08,Statewide,98,3,101
2020-08-09,Statewide,68,1,69
2020-08-10,Statewide,49,6,55
2020-08-11,Statewide,61,6,67
2020-08-12,Statewide,81,20,101
2020-08-13,Statewide,100,5,105
2020-08-14,Statewide,84,1,85
2020-08-15,Statewide,102,3,105
2020-08-16,Statewide,50,0,50
2020-08-17,Statewide,66,5,71
2020-08-18,Statewide,73,4,77
2020-08-19,Statewide,83,2,85
2020-08-20,Statewide,69,3,72
2020-08-21,Statewide,88,2,90
2020-08-22,Statewide,66,1,67
2020-08-23,Statewide,72,1,73
2020-08-24,Statewide,33,3,36
2020-08-25,Statewide,52,2,54
2020-08-26,Statewide,85,5,90
2020-08-27,Statewide,116,3,119
2020-08-28,Statewide,93,4,97
2020-08-29,Statewide,43,6,49
2020-08-30,Statewide,36,2,38
2020-08-31,Statewide,35,1,36
2020-09-01,Statewide,65,1,66
2020-09-02,Statewide,86,2,88
2020-09-03,Statewide,119,7,126
2020-09-04,Statewide,87,3,90
2020-09-05,Statewide,94,2,96
2020-09-06,Statewide,34,1,35
2020-09-07,Statewide,34,1,35
2020-09-08,Statewide,65,1,66
2020-09-09,Statewide,114,1,115
2020-09-10,Statewide,89,8,97
2020-09-11,Statewide,103,2,105
2020-09-12,Statewide,62,0,62
2020-09-13,Statewide,74,2,76
2020-09-14,Statewide,43,1,44
2020-09-15,Statewide,50,2,52
2020-09-16,Statewide,108,4,112
2020-09-17,Statewide,107,4,111
2020-09-18,Statewide,94,2,96
2020-09-19,Statewide,108,0,108
2020-09-20,Statewide,70,1,71
2020-09-21,Statewide,57,4,61
2020-09-22,Statewide,76,1,77
2020-09-23,Statewide,131,12,143
2020-09-24,Statewide,126,1,127
2020-09-25,Statewide,119,0,119
2020-09-26,Statewide,110,2,112
2020-09-27,Statewide,114,3,117
2020-09-28,Statewide,124,2,126
2020-09-29,Statewide,103,2,105
2020-09-30,Statewide,138,9,147
2020-10-01,Statewide,141,3,144
2020-10-02,Statewide,140,2,142
2020-10-03,Statewide,139,4,143
2020-10-04,Statewide,195,3,198
2020-10-05,Statewide,146,5,151
2020-10-06,Statewide,122,1,123
2020-10-07,Statewide,134,6,140
2020-10-08,Statewide,185,5,190
2020-10-09,Statewide,231,4,235
2020-10-10,Statewide,250,1,251
2020-10-11,Statewide,190,6,196
2020-10-12,Statewide,158,5,163
2020-10-13,Statewide,156,13,169
2020-10-14,Statewide,165,4,169
2020-10-15,Statewide,221,3,224
2020-10-16,Statewide,209,3,212
2020-10-17,Statewide,210,4,214
2020-10-18,Statewide,202,0,202
2020-10-19,Statewide,232,2,234
2020-10-20,Statewide,223,0,223
2020-10-21,Statewide,239,0,239
2020-10-22,Statewide,248,3,251
2020-10-23,Statewide,356,3,359
2020-10-24,Statewide,517,6,523
2020-10-25,Statewide,350,1,351
2020-10-26,Statewide,388,3,391
2020-10-27,Statewide,383,4,387
2020-10-28,Statewide,368,8,376
2020-10-29,Statewide,397,8,405
2020-10-30,Statewide,466,8,474
2020-10-31,Statewide,359,2,361
2020-11-01,Statewide,351,1,352
2020-11-02,Statewide,404,2,406
2020-11-03,Statewide,422,7,429
2020-11-04,Statewide,326,5,331
2020-11-05,Statewide,509,2,511
2020-11-06,Statewide,605,5,610
2020-11-07,Statewide,507,3,510
2020-11-08,Statewide,459,2,461
2020-11-09,Statewide,549,5,554
2020-11-10,Statewide,488,6,494
2020-11-11,Statewide,473,1,474
2020-11-12,Statewide,613,4,617
2020-11-13,Statewide,755,11,766
2020-11-14,Statewide,626,11,637
2020-11-15,Statewide,561,8,569
2020-11-16,Statewide,641,4,645
2020-11-17,Statewide,575,1,576
2020-11-18,Statewide,542,5,547
2020-11-19,Statewide,474,4,478
2020-11-20,Statewide,670,6,676
2020-11-21,Statewide,522,7,529
2020-11-22,Statewide,506,4,510
2020-11-23,Statewide,602,6,608
2020-11-24,Statewide,702,12,714
2020-11-25,Statewide,635,8,643
2020-11-26,Statewide,723,13,736
2020-11-27,Statewide,653,16,669
2020-11-28,Statewide,639,9,648
2020-11-29,Statewide,485,3,488
2020-11-30,Statewide,538,4,542
2020-12-01,Statewide,695,8,703
2020-12-02,Statewide,778,5,783
2020-12-03,Statewide,758,11,769
2020-12-04,Statewide,883,21,904
2020-12-05,Statewide,692,4,696
2020-12-06,Statewide,555,31,586
2020-12-07,Statewide,559,19,578
2020-12-08,Statewide,573,4,577
2020-12-09,Statewide,607,16,623
2020-12-10,Statewide,597,7,604
2020-12-11,Statewide,526,6,532
2020-12-12,Statewide,641,10,651
2020-12-13,Statewide,406,8,414
2020-12-14,Statewide,271,9,280
2020-12-15,Statewide,611,11,622
2020-12-16,Statewide,360,5,365
2020-12-17,Statewide,487,10,497
2020-12-18,Statewide,326,7,333
2020-12-19,Statewide,180,5,185
2020-12-20,Statewide,150,3,153
2020-12-21,Statewide,433,3,436
2020-12-22,Statewide,362,4,366
2020-12-23,Statewide,271,8,279
2020-12-24,Statewide,148,10,158
2020-12-25,Statewide,188,4,192
2020-12-26,Statewide,309,13,322
2020-12-27,Statewide,124,2,126
2020-12-28,Statewide,207,6,213
2020-12-29,Statewide,366,6,372
2020-12-30,Statewide,371,7,378
2020-12-31,Statewide,462,15,477
2021-01-01,Statewide,288,3,291
2021-01-02,Statewide,167,7,174
2021-01-03,Statewide,211,4,215
2021-01-04,Statewide,207,3,210
2021-01-05,Statewide,340,12,352
2021-01-06,Statewide,336,4,340
2021-01-07,Statewide,396,11,407
2021-01-08,Statewide,372,8,380
2021-01-09,Statewide,249,6,255
2021-01-10,Statewide,177,3,180
2021-01-11,Statewide,156,4,160
2021-01-12,Statewide,294,9,303
2021-01-13,Statewide,332,8,340
2021-01-14,Statewide,292,10,302
2021-01-15,Statewide,194,5,199
2021-01-16,Statewide,263,7,270
2021-01-17,Statewide,148,4,152
2021-01-18,Statewide,127,7,134
2021-01-19,Statewide,157,12,169
2021-01-20,Statewide,199,3,202
2021-01-21,Statewide,262,29,291
2021-01-22,Statewide,242,10,252
2021-01-23,Statewide,164,0,164
2021-01-24,Statewide,81,1,82
2021-01-25,Statewide,85,2,87
2021-01-26,Statewide,166,11,177
2021-01-27,Statewide,173,7,180
2021-01-28,Statewide,176,8,184
2021-01-29,Statewide,130,7,137
2021-01-30,Statewide,127,7,134
2021-01-31,Statewide,65,35,100
2021-02-01,Statewide,113,28,141
2021-02-02,Statewide,176,50,226
2021-02-03,Statewide,157,28,185
2021-02-04,Statewide,159,105,264
2021-02-05,Statewide,122,36,158
2021-02-06,Statewide,212,33,245
2021-02-07,Statewide,86,7,93
2021-02-08,Statewide,106,10,116
2021-02-09,Statewide,168,20,188
2021-02-10,Statewide,132,11,143
2021-02-11,Statewide,132,10,142
2021-02-12,Statewide,95,16,111
2021-02-13,Statewide,186,15,201
2021-02-14,Statewide,83,9,92
2021-02-15,Statewide,60,9,69
